,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_No,Techie_Yes,Contract_Month-to-month,Contract_One year,Contract_Two Year,Port_modem_No,Port_modem_Yes,Tablet_No,Tablet_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Phone_No,Phone_Yes,Multiple_No,Multiple_Yes,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
9918,-0.04084592357288879,-0.4386156772768675,24142.89,-1.5403490633686845,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0.7955547387764834,0.5205284327937926,0.7511501080560856,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
816,-0.5065919164222484,-0.05210203850627586,29736.31,-2.1977747889372887,-1.657772526501367,-1.0058516991026796,0.9466579047036832,-1.1171601955461261,1.6888810803918872,-0.8840233754202397,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
3772,-0.04084592357288879,-0.14873044819892378,9467.94,-0.8427067831181656,0.3252089645289763,1.0175876473118841,-0.6258635316811727,-1.0461296656518622,-0.23659273820296906,-0.9015694883288674,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
6211,-0.9723379092716081,-1.066700340279079,28218.54,-0.7450556886277162,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,1.113893466066897,0.4075872810444089,1.3059986139886532,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
8797,-0.04084592357288879,0.6726110341885836,41311.65,-1.727862606671549,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,1.2484322649653745,-0.877342465138771,1.061318651023411,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
6240,-0.9723379092716081,0.5759826244959356,34337.25,-1.3499889579147017,1.9776935403875957,-1.0058516991026796,0.9466579047036832,1.2317064370664246,-0.06241399879220118,1.0829604943183289,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
8405,-0.9723379092716081,1.7355235408077105,22554.89,-2.5982251111860126,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0.6141850588826847,-0.23577300779314278,0.4756312289530831,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
2278,0.4249000692764709,-0.8734435208937832,81564.77,0.9992544899904309,-0.0052879506427475865,2.0293073205191656,-0.6258635316811727,-1.0924945788329046,-0.2948192138759836,-1.1662049283026283,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0
3490,-0.5065919164222484,0.43104000995696373,149959.8,0.908484407560949,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,-0.7245199358271742,-1.3425883770865557,-0.9476737316908245,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
8363,0.4249000692764709,0.7209252390349075,33056.02,0.19673297785475619,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1.2615857107738462,-1.109992202077757,1.2284317234844018,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
7112,-0.9723379092716081,-0.8251293160474592,26313.52,-0.3823053464003328,1.316699710044148,0.005867974104602262,-0.6258635316811727,1.410908710464296,-0.7589636130855638,1.3060205695609077,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0
8831,1.82213804782455,1.300695697190795,10795.57,2.574054261564263,-1.657772526501367,-1.0058516991026796,-0.6258635316811727,0.6122854108580742,-0.5275644307774783,0.5424872722134672,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0
6158,-0.9723379092716081,-0.6318724966621634,38060.22,-0.08942363862703626,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,1.3024793880386556,-0.5270497704917633,1.3096678231648384,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0
3192,1.82213804782455,0.43104000995696373,32733.34,-0.4990355648730814,-0.6662817809861953,0.005867974104602262,0.9466579047036832,-1.0510215902314242,0.11340420143821991,-0.8661253711183624,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
2301,0.4249000692764709,-0.7285009063548112,22570.85,0.6591455908769736,-1.3272756113296431,-1.0058516991026796,-0.6258635316811727,-1.1253182502499832,1.6888818023135546,-0.8429306514804209,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
1620,0.4249000692764709,-0.8734435208937832,46120.62,0.4479832453975273,-0.0052879506427475865,0.005867974104602262,0.9466579047036832,-1.1730557324598343,1.1063444153587574,-1.088358612241022,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
804,-0.04084592357288879,0.4793542148032877,50264.01,0.9276964539992152,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,-1.114983778675087,-0.1773010787530951,-1.1275393474102955,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0
1086,-0.5065919164222484,-0.2936730627378957,27222.52,-0.7904930923381054,1.316699710044148,-1.0058516991026796,-0.6258635316811727,-0.9682094499068494,0.6999856072733608,-0.916576742735871,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
3326,0.4249000692764709,-1.066700340279079,34132.82,-0.12742899014744188,-1.3272756113296431,1.0175876473118841,-0.6258635316811727,-1.238172016681181,1.455880419658989,-0.948870771895558,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
2978,-0.5065919164222484,-0.7285009063548112,44420.18,-0.33368864561679173,0.986202794872424,-1.0058516991026796,0.9466579047036832,-0.9839074755679519,-1.1095869944319905,-1.1642933471404826,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
9139,-0.04084592357288879,0.2377831905716679,49823.86,-0.22053990033571177,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,1.2700987661260228,0.054742243984985645,1.2216372346765885,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0
5563,-0.5065919164222484,-0.4869298821231915,76301.97,-0.31704746383805354,1.6471966252158718,2.0293073205191656,-0.6258635316811727,1.3058668352527585,1.1641448873844142,1.5245295242632213,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0
9178,2.7536300335232693,-0.7285009063548112,65841.5,1.6175576292227065,-0.9967786961579193,0.005867974104602262,0.9466579047036832,0.5634452067580835,-0.993841992076267,0.710348282063048,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
7526,-0.9723379092716081,-1.6464707984349665,5537.66,0.4003910415198373,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,1.0768236671968392,-0.06257468458276387,1.0080881076770567,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0
5263,-0.04084592357288879,-1.4048997742033467,69309.0,-1.9069080392191087,0.3252089645289763,-1.0058516991026796,0.9466579047036832,1.175575109282088,-0.527243059196353,1.1279815884886149,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0
1016,-0.04084592357288879,0.9141820584202033,117194.61,-1.516643936158279,0.3252089645289763,0.005867974104602262,0.9466579047036832,-1.202790631934092,1.1059386255180972,-1.0257881285525383,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
8210,-0.9723379092716081,-1.115014545125403,51568.29,-0.8497386754064793,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0.8761076813705398,-0.4691330225020069,0.8018237024464986,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
1921,2.2878840406739096,-1.211642954818051,29742.47,0.7215080549935821,-1.3272756113296431,1.0175876473118841,0.9466579047036832,-1.182462303465825,-0.2948056836666627,-0.9957913161759715,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
5079,-0.9723379092716081,-0.6318724966621634,66923.76,1.1657536771744963,0.986202794872424,-1.0058516991026796,-0.6258635316811727,1.0386469063980468,0.5203677470032299,0.9796716869266154,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0
1337,-0.9723379092716081,1.5905809262687387,69014.19,0.1961420280574076,0.986202794872424,-1.0058516991026796,-0.6258635316811727,-1.0336073607864726,1.1059386255180972,-0.9072267185820272,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
7625,-0.5065919164222484,1.2523814923444712,41295.47,0.034904693031751755,1.316699710044148,1.0175876473118841,-0.6258635316811727,1.3856622634145441,-1.2843875179888486,1.176206645767659,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0
7553,-0.04084592357288879,-0.5835582918158394,24620.49,-0.09039007856879265,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,0.6701393937792014,0.17053149315260288,0.5899482154458635,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
4418,1.82213804782455,-1.5498423887423185,36562.75,0.19317435512068146,-1.3272756113296431,0.005867974104602262,0.9466579047036832,-1.028450685669212,-0.759808960070698,-0.9998024258319798,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
6906,0.4249000692764709,0.18946898572534393,42171.95,0.3502309267402996,-0.6662817809861953,1.0175876473118841,2.519179341088539,0.1528659552386211,1.3972487363402082,0.356897670675083,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1681,2.7536300335232693,-0.9217577257401072,21101.14,-0.6087048034331075,0.6557058797007002,-1.0058516991026796,0.9466579047036832,-0.844904531041315,1.3979016795569905,-0.6412057458092036,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
5737,-0.9723379092716081,-0.003787833659951896,71367.15,0.7381712101755856,0.6557058797007002,2.0293073205191656,-0.6258635316811727,0.6191332959430083,1.3359808745443706,0.5739105721256721,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
4511,0.4249000692764709,-0.5352440869695154,84035.13,0.9882493063699455,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,-0.8002233489329608,-1.2843875179888486,-0.885843214443237,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
7049,0.4249000692764709,-0.5835582918158394,23258.47,0.6560943827159349,-2.3187663568448147,0.005867974104602262,0.9466579047036832,1.2007349508375862,-0.061293855817409905,1.0603269503573824,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
2714,-0.04084592357288879,-1.5981565935886426,42461.74,1.5544332401201661,-0.0052879506427475865,0.005867974104602262,0.9466579047036832,-0.6254897677626026,-0.17730201026492406,-0.6153527402847073,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0
8107,0.4249000692764709,-0.2453588578915717,46769.27,2.158115446853897,-0.3357848658144715,1.0175876473118841,0.9466579047036832,0.9280407227281984,-0.5856069328641963,0.7729233374456106,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
9110,-0.5065919164222484,0.43104000995696373,17059.86,0.20211627683491398,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,0.791314095077507,0.8117260169869184,0.7597666233441233,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0
3020,0.4249000692764709,-1.211642954818051,11068.12,0.1228016664549697,0.6557058797007002,0.005867974104602262,0.9466579047036832,-0.6505357741487976,-0.8187154393791365,-0.7070094404655017,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
3401,-0.5065919164222484,-0.3419872675842196,37838.55,-0.3640528713250992,-1.657772526501367,-1.0058516991026796,2.519179341088539,-1.0095534802800568,-1.0518216171145036,-1.1080673658573903,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
1715,0.4249000692764709,-1.2599571596643748,84597.17,-0.5356112173636695,0.6557058797007002,2.0293073205191656,2.519179341088539,-0.9531022630384359,0.2290577293323015,-0.9729839306875071,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0
3878,-0.5065919164222484,-0.970071930586431,34945.56,-1.250280314132398,-0.9967786961579193,1.0175876473118841,-0.6258635316811727,-0.11667000875499442,0.9860398256129417,-0.1479250938502433,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
1638,-0.5065919164222484,-0.6318724966621634,100437.39,1.1671929737325395,-0.9967786961579193,1.0175876473118841,-0.6258635316811727,-0.5374728868387414,-0.8193965142531648,-0.6740165059082541,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
3675,-0.9723379092716081,1.204067287498147,18346.56,0.5497691873156968,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,-0.031990635821195455,-0.9928103427252629,-0.224083185934265,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
5967,0.8906460621258305,1.5422667214224148,20302.73,1.252259460973628,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0.48039696699771584,-0.003943001263983115,0.40848064091607705,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
8462,0.4249000692764709,-1.5981565935886426,40074.01,2.2445103387264718,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,1.154480053107541,1.4557756245781879,1.4760817064995064,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
7443,2.7536300335232693,-0.3903014724305436,31525.05,1.451488568299228,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,1.182889302552239,2.212757068800547,1.5701052019930646,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
1487,-0.5065919164222484,0.7692394438812314,55322.08,2.0954751581369258,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,-0.873021956654802,-1.109587460187905,-1.1008641894734978,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0
8836,-0.9723379092716081,-1.1633287499717269,37399.88,-0.32302319453494177,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,0.9155366290316628,-0.993841992076267,0.9817750634231641,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
30,3.219376026372629,-0.3903014724305436,43383.54,-1.138751664278493,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,-0.8866023841903011,1.3385895268468702,-0.7307735469823262,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
863,0.8906460621258305,1.349009902037119,26763.52,0.22106306642449322,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-1.1075691908032377,-0.00429390177009909,-0.993345712911524,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
6337,-0.5065919164222484,1.6872093359613867,13397.57,2.052143089401797,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1.1007948577984545,0.461840858765251,0.9343087087510796,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
1824,0.4249000692764709,-0.4386156772768675,15944.32,-0.09323556406011506,1.9776935403875957,-1.0058516991026796,0.9466579047036832,-1.1545022087212704,-0.9938416194715349,-1.0724131327175288,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
628,-0.9723379092716081,-1.6947850032812906,37860.79,0.7170148183006733,-1.657772526501367,-1.0058516991026796,0.9466579047036832,-1.1580492198267545,0.5789998960779255,-1.1685525096409408,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
898,-0.9723379092716081,-1.5015281838959946,33543.36,0.36450708279773036,-1.3272756113296431,-1.0058516991026796,0.9466579047036832,-1.1276546736458992,-0.6442373353542117,-1.3029365985353776,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
6192,-0.5065919164222484,-1.4532139790496708,38682.52,0.5347282096407981,-2.6492632720165386,0.005867974104602262,-0.6258635316811727,1.0088746604411651,0.34564873073143965,1.20776271792676,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
8449,-0.04084592357288879,0.09284057603269602,23279.78,0.12491197342097433,0.986202794872424,-1.0058516991026796,0.9466579047036832,0.27032153675312814,2.6785129834749006,0.35501733061230667,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
4678,0.4249000692764709,-0.7285009063548112,47347.97,-0.6249772060452116,1.316699710044148,2.0293073205191656,2.519179341088539,-1.1004033623129483,1.863326022595687,-1.0094324930193364,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
9249,0.8906460621258305,0.7209252390349075,173978.0,0.1095047163522942,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,1.209366001448309,1.1644662589655397,1.4705908204701517,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0
9032,-0.5065919164222484,1.204067287498147,160216.1,-0.15154361570387773,0.986202794872424,0.005867974104602262,-0.6258635316811727,1.0380187329222597,-0.2365089021383282,0.850903058331963,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0
6882,-0.9723379092716081,-0.4869298821231915,21232.67,1.033066446506255,-0.9967786961579193,1.0175876473118841,0.9466579047036832,1.2693159129683595,1.979758014925555,1.5415436073030806,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
2256,-0.9723379092716081,-0.3903014724305436,12233.26,-0.9047390547621843,0.3252089645289763,1.0175876473118841,-0.6258635316811727,-1.1079622444686106,-1.633643905725706,-1.3078351088832754,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
4643,2.7536300335232693,-1.3565855693570228,32005.71,-0.08915615385873399,0.3252089645289763,0.005867974104602262,-0.6258635316811727,-0.5146460808159367,-1.109992202077757,-0.3977194814560858,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1658,-0.9723379092716081,-1.115014545125403,106581.92,-0.0008433578893104576,-0.3357848658144715,0.005867974104602262,0.9466579047036832,-0.6139536746428474,-0.23645405937937478,-0.7079865606765707,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
8623,-0.04084592357288879,-0.6801867015084874,22977.79,-0.5484809307805345,-1.3272756113296431,-1.0058516991026796,0.9466579047036832,1.0040984997995555,0.05512416383501806,0.928840130209169,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
5887,-0.9723379092716081,0.4793542148032877,54739.98,0.534365290608428,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0.925366919914343,-0.7597297815652034,0.9713504444998129,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
4416,1.82213804782455,-1.6464707984349665,77498.99,-0.7649443236738859,-0.9967786961579193,-1.0058516991026796,0.9466579047036832,-0.6902143271645379,0.34673394201263114,-0.572212200804277,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
2154,2.7536300335232693,-1.115014545125403,19284.89,1.1103480382326445,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-0.7190997177326653,1.1649762616921084,-0.5474446440473023,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
2251,0.4249000692764709,1.1557530826518232,18868.46,0.5100093911026939,0.986202794872424,1.0175876473118841,-0.6258635316811727,-0.2569398978714586,0.4621622303463757,-0.36785476129264116,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
6165,-0.9723379092716081,-1.2599571596643748,13080.72,0.0760892824829486,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,1.021523600881365,-0.5281699134665545,1.1208085670720869,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1
3555,-0.5065919164222484,0.18946898572534393,125660.1,-2.6200224315135365,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-0.6975882744438245,1.1059393707275609,-0.4949361826196923,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
4701,-0.9723379092716081,1.0108104681128514,82673.37,-0.7768060634179933,0.6557058797007002,-1.0058516991026796,0.9466579047036832,-0.8462505763244003,-0.5278182677509756,-1.0273865122431691,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
8646,-0.9723379092716081,1.1557530826518232,25293.87,-0.4893348735522825,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0.3396100922452487,1.3385891076665468,0.2886612535824893,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
